date,clear,cloudy
2023-01-01,0.0022825519619171647,0.022696846353210922
2023-01-02,0.0022825519619171647,0.022696846353210922
2023-01-03,0.005605221502322434,0.02934218543402146
2023-01-04,0.009758558427829023,0.023563629711577525
2023-01-05,0.0,0.02725548475647227
2023-01-06,0.0,0.02077222711665712
2023-01-07,0.0,0.007481548955036058
2023-01-08,0.0,0.015788222806049232
2023-01-09,0.0,0.010250440238707121
2023-01-10,0.01661334770202634,0.02132600537339135
2023-01-11,0.010130090062211189,0.004712657671365021
2023-01-12,0.0012438808262436232,0.0
2023-01-13,0.0,0.0
2023-01-14,0.004560526820164094,0.0
2023-01-15,0.0,0.0
2023-01-16,0.0013030076629040308,0.0
2023-01-17,0.0026060153258080617,0.0
2023-01-18,0.0022802634100820562,0.0
2023-01-19,0.0,0.0
2023-01-20,0.006460746328565802,0.0
2023-01-21,0.03356673468450351,0.0
2023-01-22,0.018720764397586367,0.0
2023-01-23,0.01227885406414759,0.0
2023-01-31,0.01227885406414759,0.0
2023-02-01,0.0,0.022476882185094457
2023-02-02,0.0020342874737175162,0.022476882185094457
2023-02-03,0.0,0.022476882185094457
2023-02-04,0.0,0.022476882185094457
2023-02-05,0.005537782567342119,0.022476882185094457
2023-02-06,0.02215113026936846,0.022476882185094457
2023-02-07,0.021360018474033876,0.029596888343105747
2023-02-08,0.020321684242657234,0.029596888343105747
2023-02-09,0.02066073215494349,0.029596888343105747
2023-02-10,0.00913310313721093,0.029596888343105747
2023-02-11,0.009472151049497186,0.029596888343105747
2023-02-12,0.015356045027298187,0.029596888343105747
2023-02-13,0.004676035790281259,0.012983540641079417
2023-02-14,0.0,0.012983540641079417
2023-02-15,0.0,0.012983540641079417
2023-02-16,0.0,0.012983540641079417
2023-02-17,0.0024227798732121743,0.012983540641079417
2023-02-18,0.010121648320492678,0.020103546799090707
2023-02-19,0.01773609935058808,0.020103546799090707
2023-02-20,0.01842832217150585,0.020103546799090707
2023-02-21,0.024312216149306853,0.020103546799090707
2023-02-22,0.030674774843699917,0.020103546799090707
2023-02-23,0.03581700151337473,0.0034901990970643768
2023-02-24,0.029807918302003505,0.0034901990970643768
2023-02-25,0.04495538238326281,0.0
2023-02-26,0.028342034681236482,0.0060412173461913965
2023-02-27,0.021617584420892497,0.0
2023-02-28,0.019143256039739643,0.0
2023-03-01,0.02032992373274153,0.01107556513468423
2023-03-02,0.02315772759691623,0.01107556513468423
2023-03-03,0.008311757309999087,0.01107556513468423
2023-03-04,0.011139561174173786,0.01107556513468423
2023-03-05,0.035175894019658704,0.01107556513468423
2023-03-06,0.022174143644159837,0.01107556513468423
2023-03-07,0.005560795942133507,0.01107556513468423
2023-03-08,0.0,0.01107556513468423
2023-03-09,0.0028278038641746995,0.01107556513468423
2023-03-10,0.014492494803895325,0.01107556513468423
2023-03-11,0.030383523040616166,0.01107556513468423
2023-03-12,0.04627455127733701,0.01107556513468423
2023-03-13,0.033272800901838144,0.01107556513468423
2023-03-14,0.022197235767153923,0.01107556513468423
2023-03-15,0.03696465594673289,0.01107556513468423
2023-03-16,0.022197235767153933,0.01107556513468423
2023-03-17,0.01745056499514642,0.01107556513468423
2023-03-18,0.023123415429984685,0.01107556513468423
2023-03-19,0.036900337914591894,0.01107556513468423
2023-03-20,0.02217487063325037,0.01107556513468423
2023-03-21,0.048017855947513566,0.01107556513468423
2023-03-22,0.03325043576793461,0.01107556513468423
2023-03-23,0.036942290812829355,0.01107556513468423
2023-03-24,0.04487138857970556,0.01107556513468423
2023-03-25,0.03580956256041847,0.01107556513468423
2023-03-26,0.0456265407479795,0.01107556513468423
2023-03-27,0.031530366940199575,0.0020137391153971437
2023-03-29,0.040875375022589394,0.0020137391153971437
2023-03-30,0.07348676125249295,0.010320412966410319
2023-03-31,0.06725675586423309,0.0643137929979959
2023-04-01,0.06725675586423309,0.05542758376202834
2023-04-02,0.056307049424261194,0.05542758376202834
2023-04-03,0.06824789308509263,0.06650314889671256
2023-04-04,0.05819244579176091,0.04988980119468624
2023-04-05,0.06627461494409805,0.04514313042267872
2023-04-06,0.06665219102823501,0.04514313042267872
2023-04-07,0.055702484588263115,0.04514313042267872
2023-04-08,0.04664065856897603,0.04514313042267872
2023-04-09,0.030027310866949698,0.04514313042267872
2023-04-10,0.013413963164923368,0.04514313042267872
2023-04-11,0.01998203086107332,0.04514313042267872
2023-04-12,0.049516871220231254,0.04929646734818531
2023-04-13,0.08828134919162604,0.047341955853829276
2023-04-14,0.07746335533914378,0.047341955853829276
2023-04-15,0.07746335533914378,0.05777359278300861
2023-04-16,0.060850007637117454,0.05777359278300861
2023-04-17,0.04423665993509113,0.05777359278300861
2023-04-18,0.027623312233064797,0.05777359278300861
2023-04-19,0.012987744019374936,0.05777359278300861
2023-04-20,0.022085529665722695,0.05777359278300861
2023-04-21,0.025249976847061054,0.05777359278300861
2023-04-22,0.038303321470081746,0.05777359278300861
2023-04-23,0.05005422594224672,0.05777359278300861
