date,clear,cloudy
2023-10-01,0.029819621774591177,0.00281384081749691
2023-10-02,0.02752812553982893,0.010631886794921068
2023-10-03,0.030459892781362997,0.014785223720427655
2023-10-04,0.01745814240586413,0.014785223720427655
2023-10-05,0.02251437866300259,0.014785223720427655
2023-10-06,0.023959017593613574,0.014785223720427655
2023-10-07,0.021792059197697097,0.014785223720427655
2023-10-08,0.02836012689384705,0.014785223720427655
2023-10-09,0.025144640241841956,0.014785223720427655
2023-10-10,0.029780923321477217,0.014785223720427655
2023-10-11,0.0328412768455347,0.014785223720427655
2023-10-12,0.03428591577614569,0.014785223720427655
2023-10-13,0.03181158739499284,0.014785223720427655
2023-10-14,0.029042696111321785,0.014785223720427655
2023-10-16,0.04877104650747806,0.014785223720427655
2023-10-17,0.04369474582074779,0.014785223720427655
2023-10-18,0.039721988761567587,0.014785223720427655
2023-10-19,0.03856291799165878,0.014785223720427655
2023-10-20,0.03962334444072429,0.014785223720427655
2023-10-21,0.04812319675338893,0.014785223720427655
2023-10-22,0.04733208495805434,0.014785223720427655
2023-10-23,0.0634419978812314,0.014785223720427655
2023-10-24,0.054867366809217805,0.014785223720427655
2023-10-25,0.06594293194390204,0.014785223720427655
2023-10-26,0.057433656291644646,0.014785223720427655
2023-10-27,0.04468387782264769,0.014785223720427655
2023-10-28,0.02807053012062136,0.014785223720427655
2023-10-29,0.03062642976708695,0.014785223720427655
2023-10-30,0.016877452358513432,0.014785223720427655
2023-10-31,0.016415970477901592,0.014785223720427655
2023-11-01,0.03161541624784058,0.014785223720427655
2023-11-02,0.04490609440946165,0.0
2023-11-03,0.05811157591620053,0.0
2023-11-04,0.04743156667918361,0.0
2023-11-05,0.048876205609794596,0.0
2023-11-06,0.05769145132923714,0.0
2023-11-07,0.0600647867152409,0.0
2023-11-08,0.05067463366626951,0.0
2023-11-09,0.05067463366626951,0.0
2023-11-10,0.0467018766070893,0.0
2023-11-11,0.042244636979716386,0.0
2023-11-12,0.030822960434573284,0.0
2023-11-13,0.025285177867231175,0.004153336925506588
2023-11-14,0.030341414124369633,0.004153336925506588
2023-11-15,0.03587919669171175,0.0
2023-11-16,0.031132525919704238,0.007120006158011289
2023-11-17,0.035879196691711766,0.012657788725353409
2023-11-18,0.040032533617218355,0.014503716247800781
2023-11-19,0.05189921054723717,0.020041498815142902
2023-11-20,0.04193120192602137,0.020041498815142902
2023-11-21,0.03743175359005591,0.020041498815142902
2023-11-23,0.03689583914805507,0.020041498815142902
2023-11-24,0.03689583914805507,0.020041498815142902
2023-11-26,0.02667224056219271,0.027544301003154796
2023-11-27,0.014548986833687008,0.027544301003154796
2023-11-28,0.016394914356134382,0.027544301003154796
2023-11-29,0.016394914356134382,0.04576539203118368
2023-11-30,0.01866037086095616,0.056840957165867914
2023-12-01,0.014826521391257778,0.056840957165867914
2023-12-02,0.02071041536905878,0.056840957165867914
2023-12-03,0.024402270413953524,0.056840957165867914
2023-12-04,0.02647893887670682,0.056840957165867914
2023-12-05,0.025319868106798007,0.056840957165867914
2023-12-06,0.011149659772716725,0.056840957165867914
2023-12-07,0.004120935744936359,0.04022760946384159
2023-12-08,0.011240941902947648,0.04022760946384159
2023-12-09,0.01201365574955353,0.04022760946384159
2023-12-10,0.01201365574955353,0.033386819233595454
2023-12-11,0.009244764465882474,0.033386819233595454
2023-12-12,0.012176531707416541,0.033386819233595454
2023-12-13,0.02325209684210077,0.033386819233595454
2023-12-14,0.021085138446184294,0.033386819233595454
2023-12-15,0.021085138446184294,0.033386819233595454
2023-12-16,0.02401690568771836,0.033386819233595454
2023-12-17,0.012289836721582128,0.033386819233595454
2023-12-18,0.023365401856266357,0.033386819233595454
2023-12-19,0.03281220741232055,0.033386819233595454
2023-12-24,0.03281220741232055,0.033386819233595454
2023-12-25,0.031108274314676828,0.033386819233595454
2023-12-26,0.021275884858375532,0.033386819233595454
2023-12-27,0.019321373364019498,0.033386819233595454
2023-12-28,0.0099312203150481,0.016773471531569124
2023-12-29,0.010805607036207383,0.016773471531569124
2023-12-30,0.0,0.016773471531569124
2023-12-31,0.018986683088030105,0.016773471531569124
