date,clear,cloudy
2023-01-01,0.013327959625275533,0.024132674065431427
2023-01-02,0.013327959625275533,0.024132674065431427
2023-01-03,0.019973298706086072,0.02081000452502617
2023-01-04,0.003359951004059742,0.01141985147605477
2023-01-05,0.003359951004059742,0.009573923953607406
2023-01-06,0.0,0.00714270233867673
2023-01-07,0.0,0.0
2023-01-08,0.0,0.001661334770202635
2023-01-09,0.0,0.0
2023-01-10,0.008306673851013175,0.005537782567342119
2023-01-11,0.005875452236082499,0.0
2023-01-12,0.00085281223314431,0.0
2023-01-13,0.0,0.0
2023-01-14,0.007818045977424158,0.0
2023-01-15,0.0058635344830681255,0.0
2023-01-16,0.016939099617752355,0.0
2023-01-17,0.02149962643791645,0.0
2023-01-18,0.026060153258080546,0.0
2023-01-19,0.012769475096459485,0.0
2023-01-20,0.005385765006670011,0.00255589964646559
2023-01-21,0.01937595254521851,0.0
2023-01-22,0.00983211450362892,0.0
2023-01-23,0.01864736022307147,0.0
2023-01-31,0.01864736022307147,0.0
2023-02-01,0.0020340125210451393,0.005537782567342119
2023-02-02,0.004068299994762655,0.005537782567342119
2023-02-03,0.006102587468480171,0.005537782567342119
2023-02-04,0.007723401878433961,0.005537782567342119
2023-02-05,0.009569329400881335,0.005537782567342119
2023-02-06,0.028556012488911438,0.005537782567342119
2023-02-07,0.03567601864692273,0.012657788725353409
2023-02-08,0.04155991262472373,0.012657788725353409
2023-02-09,0.038508481414147464,0.012657788725353409
2023-02-10,0.028676091957846164,0.012657788725353409
2023-02-11,0.02731990030870116,0.012657788725353409
2023-02-12,0.029742680181913332,0.012657788725353409
2023-02-13,0.019062670944896404,0.0
2023-02-14,0.007640994399753303,0.0
2023-02-15,0.015255445429848708,0.0
2023-02-16,0.009025440041588836,0.0
2023-02-17,0.020101005176273064,0.0
2023-02-18,0.019695801573784616,0.007120006158011289
2023-02-19,0.032501923760763246,0.007120006158011289
2023-02-20,0.041846931843153065,0.007120006158011289
2023-02-21,0.03561692645489319,0.007120006158011289
2023-02-22,0.05081637222483218,0.007120006158011289
2023-02-23,0.059914157871179936,0.0
2023-02-24,0.06274196173535464,0.0
2023-02-25,0.08277570455250405,0.0
2023-02-26,0.06616235685047772,0.021144260711669888
2023-02-27,0.06339346556680667,0.004530913009643558
2023-02-28,0.059151759770544626,0.004530913009643558
2023-03-01,0.06627176592855591,0.02064082593282061
2023-03-02,0.06733219237762142,0.02064082593282061
2023-03-03,0.05071884467559509,0.02064082593282061
